trial_id,max_num_of_clusters,max_dissimilarity_distance,similarity_threshold,window_size,metric,similarity_vectors,embedding_distance_metric,distance_metric,number_of_permutations,ngrams,char_tokenization,num_of_comparisons,diffObjectsComparedSuccess,sameObjectsCompared,sameObjectsComparedSuccess,selection_variance,selectedNumOfPrototypes,averageBucketSize,prototypesTime,embeddingsTime,wtaTime,similarityTime,Accuracy,Precision,Recall,F1,Time
20,636,0.204616273697244,0.7052562152373643,63,kendal,initial,euclid_jaccard,euclid_jaccard,6,3,True,374303,343394,22769,21511,,322,175,2.9712557792663574,5.48139500617981,0.40024709701538086,160.8934519290924,99.03331903331903,71.61853016871605,87.44762569832403,78.74548027039774,170.77476525306702
21,629,0.2048087822542567,0.7181663899249976,66,kendal,initial,euclid_jaccard,euclid_jaccard,6,3,True,271212,241952,21573,20256,,319,191,4.601501226425171,7.424893617630005,0.6289594173431396,133.407368183136,99.05572238905572,72.65831457374964,86.40013966480447,78.93561592854485,146.7607250213623
22,522,0.06597706360579432,0.6568501539960259,72,kendal,initial,euclid_jaccard,euclid_jaccard,5,3,True,286107,255146,20859,20400,,310,154,2.458397388458252,6.503875732421875,0.40108752250671387,142.78564286231995,98.7927212927213,65.50859756365716,86.6852886405959,74.62365052726499,152.8906900882721
23,637,0.21890399069036687,0.7201710789938973,78,kendal,initial,euclid_jaccard,euclid_jaccard,6,3,True,362297,331001,23410,21631,,306,190,3.587283134460449,6.7329511642456055,0.4649627208709717,158.1577353477478,99.0367748701082,72.39529504404744,85.60288640595903,78.44705756872784,169.52697372436523
24,382,0.15396366027110106,0.6617963941016631,5,kendal,initial,euclid_jaccard,euclid_jaccard,5,3,True,691406,657736,21567,20250,,256,23,0.9830090999603271,4.3532068729400635,0.2579612731933594,397.8015308380127,98.67212450545783,61.984684362972665,90.91014897579144,73.71127940170335,404.0176908969879
25,514,0.2795499734995436,0.7061111525848426,56,kendal,initial,euclid_jaccard,euclid_jaccard,7,3,True,445542,413505,23664,22103,,230,193,2.6281464099884033,6.114204168319702,0.428041934967041,180.53692746162415,99.02879069545736,71.64350742692861,87.01117318435753,78.58306616912807,190.32006812095642
26,639,0.15983930768831356,0.5977501626995563,21,kendal,initial,euclid_jaccard,euclid_jaccard,6,3,True,549880,498529,24675,23525,,348,84,3.1822752952575684,6.7374303340911865,0.4642338752746582,258.8620629310608,97.42540159206825,43.95228584717245,93.48812849162012,59.793430724853444,269.826363325119
27,766,0.05554917238629259,0.7240309595019491,42,kendal,initial,euclid_jaccard,euclid_jaccard,5,3,True,315922,287713,21293,19941,,401,110,4.579314470291138,7.782606363296509,0.428009033203125,137.90163779258728,99.07264407264407,73.25846032060163,86.16736499068901,79.19028773130816,151.31359887123108
28,776,0.07123360363939624,0.6314323085908338,45,kendal,initial,euclid_jaccard,euclid_jaccard,3,3,True,245607,212973,19365,19014,,404,67,4.594042062759399,7.485387325286865,0.26420092582702637,103.55348229408264,98.4116259116259,57.42059672762272,86.79585661080075,69.11652262564009,116.57646489143372
29,128,0.29169048712733525,0.6757969410592602,100,kendal,initial,euclid_jaccard,euclid_jaccard,5,3,True,98535,77736,14848,14467,,93,165,0.11000323295593262,1.6205105781555176,0.15300416946411133,35.19782066345215,98.91105391105391,70.59486024367769,80.24906890130353,75.11302358516258,37.66146802902222
