trial_id,max_num_of_clusters,max_dissimilarity_distance,similarity_threshold,window_size,metric,similarity_vectors,embedding_distance_metric,distance_metric,number_of_permutations,ngramms,char_tokenization,num_of_comparisons,diffObjectsComparedSuccess,sameObjectsCompared,sameObjectsComparedSuccess,selection_variance,selectedNumOfPrototypes,averageBucketSize,prototypesTime,embeddingsTime,wtaTime,similarityTime,Accuracy,Precision,Recall,F1,Time
10,238,0.3637908789225074,0.5508114845748365,59,kendal,initial,jaccard,jaccard,4,2,False,781002,706487,16749,9431,,149,31,0.2656219005584717,1.877199411392212,0.3327667713165283,557.0684313774109,93.0699747366414,15.629194630872483,54.207402234636874,24.262867264013334,561.0393588542938
11,192,0.36338942099087107,0.5553199226956722,58,kendal,initial,jaccard,jaccard,4,2,False,619638,553407,15254,8890,,121,32,0.3124997615814209,1.642103672027588,0.2711758613586426,449.4837522506714,93.74314790981457,16.70280359735289,51.553770949720665,25.231049656095582,453.2606997489929
12,148,0.40769260244527167,0.5508805722031059,60,kendal,initial,jaccard,jaccard,4,2,False,804520,729783,17336,9523,,89,26,0.1093754768371582,1.1741828918457031,0.21874570846557617,636.7134003639221,93.61861861861863,16.7148714944717,53.13663873370578,25.430290202194623,639.8534409999847
13,106,0.42639882489475056,0.6287513569175895,71,kendal,initial,jaccard,jaccard,4,2,False,768285,711516,16794,7433,,73,30,0.0781242847442627,1.0636308193206787,0.2187507152557373,558.4702525138855,95.42363792363793,20.41163510611596,42.591945996275605,27.59751890047322,561.3821969032288
14,312,0.2135991240249075,0.5526813026377989,59,kendal,initial,jaccard,jaccard,4,2,False,762709,690303,16694,9182,,242,24,0.5323977470397949,3.0875296592712402,0.46875572204589844,644.1370198726654,93.08296391629725,15.280822499787577,52.327746741154556,23.654131975956542,649.6619095802307
15,304,0.4353982705048771,0.6366290905080884,79,kendal,initial,jaccard,jaccard,2,2,False,645046,606102,15536,7328,,173,19,0.5970981121063232,2.2695400714874268,0.234375,447.5402572154999,96.36445969779302,26.138968481375358,42.46973929236499,32.360766229159275,452.2101879119873
16,293,0.2603613707125972,0.5769559329388877,56,kendal,initial,jaccard,jaccard,3,2,False,631054,572405,14757,8366,,218,23,0.4374985694885254,2.5994880199432373,0.28438329696655273,442.83707666397095,94.23101673101672,17.31047044783619,48.114525139664806,25.46076031225461,447.7433989048004
17,105,0.13397845471885395,0.6639877743427337,66,kendal,initial,jaccard,jaccard,4,2,False,795265,744862,17132,6822,,89,26,0.0781242847442627,1.2932403087615967,0.23010921478271484,617.2301428318024,95.88767338767339,21.81918735157292,39.030493482309126,27.990735137616596,620.3572714328766
18,409,0.4314855826989152,0.6190157601645876,51,kendal,initial,jaccard,jaccard,2,2,False,599497,557510,14756,7185,,228,25,0.9882581233978271,3.154045820236206,0.22878766059875488,397.5121340751648,96.32275132275132,25.478803529158593,41.340782122905026,31.527093596059107,403.470899105072
19,217,0.7400477684543174,0.5753344898808499,80,kendal,initial,jaccard,jaccard,3,2,False,779998,696331,16562,9438,,34,20,0.2444002628326416,0.5612242221832275,0.08585309982299805,593.9756891727448,91.81228847895515,13.339594717668488,54.55074487895717,21.43706549579217,596.4309222698212
20,237,0.8737482429837158,0.5835066122139938,80,kendal,initial,jaccard,jaccard,3,2,False,682346,606434,15873,7686,,17,26,0.32812976837158203,0.4062473773956299,0.0625007152557373,474.1742973327637,93.62672196005529,14.70439517697394,44.00023277467412,22.04244650457699,476.42656922340393
21,184,0.7610176670955201,0.551996801513017,65,kendal,initial,jaccard,jaccard,3,2,False,728985,642188,15895,9322,,26,20,0.18875622749328613,0.546877384185791,0.1093754768371582,555.4086105823517,91.74996424996425,13.126461211477153,53.910614525139664,21.112364543807477,557.8196368217468
22,384,0.7526767289617493,0.5714940623828559,81,kendal,initial,jaccard,jaccard,3,2,False,826835,756305,17371,9274,,62,21,0.8906257152557373,0.8604815006256104,0.09374690055847168,598.6720185279846,93.27982744649411,15.756930009956157,52.496508379888276,24.238597434002823,601.9209861755371
23,233,0.7742268925799148,0.5657940339175637,67,kendal,initial,jaccard,jaccard,2,2,False,694559,628304,15302,7994,,30,11,0.3593733310699463,0.4854722023010254,0.03899383544921875,483.3073329925537,93.49909433242767,14.946625893476915,46.36289571694599,22.60558684580135,485.70540165901184
24,359,0.6638662752875023,0.6080360185279217,74,kendal,initial,jaccard,jaccard,1,2,False,375635,345987,11694,6099,,89,6,0.6666615009307861,1.1514649391174316,0.06250238418579102,218.75449967384338,96.72434339101005,27.10425739934228,35.492318435754186,30.736279796401757,222.00653433799744
25,195,0.609932879600309,0.5914115266942654,88,kendal,initial,jaccard,jaccard,3,2,False,657969,599962,15786,8086,,65,25,0.3450613021850586,1.08760404586792,0.1406259536743164,457.7146215438843,94.59173459173459,18.131272036886354,46.68296089385475,26.11838249658136,460.8088381290436
26,259,0.831779628710899,0.5648432109219022,63,kendal,initial,jaccard,jaccard,2,2,False,504858,440637,12802,7594,,23,19,0.3605320453643799,0.46338343620300293,0.0468745231628418,360.10817670822144,93.74445874445875,14.694236691597009,42.76070763500931,21.872302425956246,362.4327085018158
27,176,0.7954006427137841,0.608056987197278,54,kendal,initial,jaccard,jaccard,4,2,False,700407,629358,15712,7941,,22,29,0.1718759536743164,0.37839174270629883,0.09375143051147461,483.6487774848938,93.42604509271176,14.325431115452531,44.37849162011173,21.659234854724644,485.7041177749634
28,424,0.6682766234110714,0.5803845010837987,48,kendal,initial,jaccard,jaccard,3,2,False,763967,704419,16446,8584,,97,18,1.094834327697754,1.3140065670013428,0.2031254768371582,593.216391324997,94.28118594785262,17.855503151216663,49.790502793296085,26.284906761697023,597.2800207138062
29,345,0.7122561229412804,0.5515933503839034,84,kendal,initial,jaccard,jaccard,4,2,False,796334,719270,17511,9328,,70,27,0.6441142559051514,1.1025280952453613,0.18750429153442383,609.5857203006744,92.33400066733401,13.897142157012896,52.804934823091244,22.003443342467083,613.115823507309
30,884,0.5716762895092311,0.5925998090521339,71,kendal,initial,jaccard,jaccard,2,2,False,511420,474046,13136,7167,,310,8,3.9618260860443115,3.778306245803833,0.3984110355377197,409.4461851119995,95.96560846560847,23.068721527575846,41.55027932960894,29.66656279214709,418.96428632736206
31,154,0.3521611231167256,0.5611754975001779,61,kendal,initial,jaccard,jaccard,3,2,False,762451,692028,16962,9294,,97,23,0.1562490463256836,1.3448543548583984,0.17187285423278809,526.4785778522491,93.80749797416465,17.13254332747444,52.75256052141527,25.86489763891861,529.6008398532867
32,142,0.4733105407862257,0.5510552267475679,67,kendal,initial,jaccard,jaccard,4,2,False,802674,732202,17034,9383,,83,35,0.10937237739562988,1.2796776294708252,0.2812497615814209,581.0210020542145,93.73635540302206,17.10736732492841,53.53817504655494,25.929370649079793,584.0888619422913
33,239,0.4831633223798102,0.5818065514261762,75,kendal,initial,jaccard,jaccard,3,2,False,775230,718268,16974,8505,,126,18,0.33040285110473633,1.6744306087493896,0.21873760223388672,618.7658705711365,94.62116878783546,18.894798922840675,49.40642458100559,27.335512017644128,622.4904279708862
34,102,0.5030134334631171,0.5651294107273503,67,kendal,initial,jaccard,jaccard,4,2,False,700186,631251,16422,8513,,60,27,0.06250143051147461,0.8771800994873047,0.18195199966430664,542.0594327449799,93.7278945612279,16.061273336524653,48.812849162011176,24.16977625379994,544.6718521118164
35,278,0.3251272784069117,0.6696530597566079,76,kendal,initial,jaccard,jaccard,4,2,False,817677,777466,17214,7019,,188,45,0.4105854034423828,2.4750027656555176,0.3749978542327881,608.2370932102203,96.5328423661757,26.802477310793442,40.04306331471136,32.1114403714679,612.9309644699097
36,658,0.6134206228929691,0.5737990743231374,46,kendal,initial,jaccard,jaccard,5,2,False,766386,710540,16614,8150,,201,49,2.4626479148864746,2.606935977935791,0.5639820098876953,601.4908990859985,95.26276276276276,20.541937504894666,45.792597765363126,28.361355895550627,608.5817489624023
37,212,0.8199527801505779,0.5980811276592648,69,kendal,initial,jaccard,jaccard,3,2,False,712586,642038,16195,7393,,22,25,0.2499990463256836,0.407351016998291,0.09374690055847168,497.7842638492584,93.82632632632632,14.770345346873157,42.23696461824954,21.886826591077003,500.0119140148163
38,160,0.8843787713990917,0.5573016837856694,54,kendal,initial,jaccard,jaccard,5,2,False,748630,616995,16200,8497,,13,36,0.2046048641204834,0.3749959468841553,0.21380162239074707,504.8306529521942,89.38641021974355,9.469410769664504,48.86522346368715,15.864499003391305,506.9086444377899
39,340,0.7138704746223087,0.7461849178277832,88,kendal,initial,jaccard,jaccard,3,2,False,612763,588685,15189,4923,,69,25,0.40740251541137695,0.723778486251831,0.09035062789916992,344.59012150764465,97.75084608417941,42.59551349456712,28.287942271880816,33.997761924744715,346.9472815990448
40,689,0.47699125098992035,0.6485669284479052,63,kendal,initial,jaccard,jaccard,4,2,False,798552,764355,16940,6431,,341,36,2.325730085372925,3.1913607120513916,0.4218747615814209,570.6568722724915,97.09185375852043,31.747396096673068,36.53980446927375,33.97543422974947,577.7664518356323
41,133,0.38542554606782736,0.5553504788229089,61,kendal,initial,jaccard,jaccard,4,2,False,676505,605103,16270,9011,,85,26,0.07812190055847168,0.9653434753417969,0.1819620132446289,480.643351316452,93.37003670337005,15.905302358574216,52.19390130353817,24.380895425014273,483.0850713253021
42,148,0.5479037415347315,0.5508750726823677,40,kendal,initial,jaccard,jaccard,5,2,False,825024,749436,17467,9014,,62,31,0.09375500679016113,0.7276475429534912,0.171875,515.1953346729279,93.40209256875923,15.76682386271943,51.169692737430175,24.105931215988374,517.4228539466858
43,208,0.2773609240374174,0.5500374809299022,51,kendal,initial,jaccard,jaccard,4,2,False,721842,640327,16184,9671,,145,36,0.18749523162841797,1.4810080528259277,0.21085619926452637,462.9317421913147,92.80995280995282,15.0341944057304,53.98626629422719,23.51882367853974,466.1024103164673
44,208,0.2398387682981234,0.5656713436556943,55,kendal,initial,jaccard,jaccard,3,2,False,652308,582681,16566,9102,,154,25,0.20312261581420898,1.831383466720581,0.20312714576721191,414.8721327781677,93.48848848848849,16.245539415348016,52.45577281191807,24.808036328608782,418.2821400165558
45,268,0.29177260155621554,0.5872708446702717,44,kendal,initial,jaccard,jaccard,4,2,False,711298,651456,16682,8575,,187,46,0.3124990463256836,2.0929715633392334,0.29013800621032715,425.607905626297,94.58363125029791,18.610642267033846,48.766294227188084,26.940140165884397,429.51623606681824
46,184,0.16613381936001548,0.5729722474715325,50,kendal,initial,jaccard,jaccard,5,2,False,735572,666372,16653,8950,,142,51,0.2649500370025635,1.6235888004302979,0.3045365810394287,460.7049069404602,93.80392297058964,16.842245632751034,51.449022346368714,25.377097176973752,464.1015441417694
47,540,0.28696113345798785,0.5996929019751955,96,kendal,initial,jaccard,jaccard,4,2,False,747338,699012,16891,7750,,392,37,1.410602331161499,4.036369562149048,0.5807034969329834,463.82872891426086,95.69664902998237,22.241450108523495,44.12825884543762,29.576036506884044,470.88827896118164
48,453,0.3367199616736849,0.5610474767523734,64,kendal,initial,jaccard,jaccard,3,2,False,653324,596189,15995,8377,,300,25,0.790186882019043,2.520090103149414,0.25772738456726074,355.14152359962463,94.60472377139044,18.555085409810374,48.23091247672253,26.799890058366078,359.68612933158875
49,323,0.18884083458142825,0.5503321254433422,57,kendal,initial,jaccard,jaccard,4,2,False,752404,678503,16687,9475,,258,33,0.3549156188964844,2.0579841136932373,0.4531254768371582,401.51943826675415,93.19045235711903,15.755103440001372,53.49162011173184,24.34096415851285,405.4371247291565
