trial_id,max_num_of_clusters,max_dissimilarity_distance,similarity_threshold,window_size,metric,similarity_vectors,embedding_distance_metric,distance_metric,number_of_permutations,ngrams,char_tokenization,num_of_comparisons,diffObjectsComparedSuccess,sameObjectsCompared,sameObjectsComparedSuccess,selection_variance,selectedNumOfPrototypes,averageBucketSize,prototypesTime,embeddingsTime,wtaTime,similarityTime,Accuracy,Precision,Recall,F1,Time
29,320,0.5923169780189373,0.6985080430303545,59,kendal,initial,euclid_jaccard,euclid_jaccard,4,3,True,347032,345831,490,373,,300,34,0.4130218029022217,1.7269995212554932,0.24500179290771484,183.56758785247803,99.80709538751798,29.602888086642597,71.51162790697676,41.87234042553191,186.25759100914001
30,160,0.45203707310540975,0.641111467057701,17,kendal,initial,euclid_jaccard,euclid_jaccard,3,3,True,326504,321822,422,355,,159,22,0.10800027847290039,0.9349977970123291,0.11700081825256348,198.19349026679993,98.90583825950895,6.888128969223254,81.97674418604652,12.708427219468229,199.63453030586243
31,242,0.8116144932674362,0.737858654692299,45,kendal,initial,euclid_jaccard,euclid_jaccard,2,3,True,0,0,0,0,,150,16,0.27100110054016113,0.881089448928833,0.08700156211853027,0.008001327514648438,99.90284160074111,0.0,0.0,0.0,1.552058219909668
32,293,0.687362019509199,0.7214658218168019,11,kendal,initial,euclid_jaccard,euclid_jaccard,6,3,True,368835,367751,522,367,,255,41,0.29999542236328125,1.5854535102844238,0.2890002727508545,230.6454997062683,99.83449179661132,32.61494252873563,65.98837209302324,43.653846153846146,233.15786838531494
33,253,0.5968320385033516,0.7317287451139627,14,kendal,initial,euclid_jaccard,euclid_jaccard,7,3,True,391274,390185,567,407,,235,45,0.3139975070953369,1.421158790588379,0.3179969787597656,262.6581015586853,99.84578928489724,35.27696793002916,70.34883720930233,46.990291262135926,265.04821491241455
34,279,0.5690683090079387,0.7104365996456515,17,kendal,initial,euclid_jaccard,euclid_jaccard,7,3,True,389305,388117,559,418,,264,47,0.3020007610321045,1.4559974670410156,0.35500121116638184,230.97046399116516,99.82206455949681,31.89873417721519,73.25581395348837,44.44444444444444,233.37946033477783
35,282,0.596017242253794,0.7138573592643239,34,kendal,initial,euclid_jaccard,euclid_jaccard,7,3,True,388944,387743,576,423,,263,52,0.35500097274780273,1.411128044128418,0.32700133323669434,239.76265668869019,99.82771330363977,32.407407407407405,71.22093023255815,44.54545454545455,242.21278476715088
36,181,0.7005577680223,0.7490061134002199,35,kendal,initial,euclid_jaccard,euclid_jaccard,7,3,True,373663,372493,540,359,,156,53,0.12399601936340332,1.1359963417053223,0.32899951934814453,220.0483055114746,99.81754556418244,29.539295392953928,63.372093023255815,40.29574861367838,221.94530391693115
37,244,0.7909791007999195,0.6905237455081977,23,kendal,initial,euclid_jaccard,euclid_jaccard,6,3,True,382847,381321,549,420,,160,45,0.19900178909301758,0.9500060081481934,0.22299599647521973,231.7418155670166,99.74863088563835,24.196597353497165,74.4186046511628,36.51925820256776,233.43576502799988
38,132,0.6053264952497601,0.664198480573853,84,kendal,initial,euclid_jaccard,euclid_jaccard,7,3,True,370943,366313,536,440,,123,51,0.09599709510803223,0.9866199493408203,0.3379981517791748,231.1311275959015,99.04790417470436,7.616914029683562,79.06976744186046,13.895274584929759,232.86574602127075
39,228,0.6860395675904172,0.7231825742878955,48,kendal,initial,euclid_jaccard,euclid_jaccard,5,3,True,346773,345548,564,433,,200,39,0.2670021057128906,1.135002851486206,0.21599960327148438,204.7486720085144,99.81811043859675,31.343283582089555,73.25581395348837,43.90243902439025,206.66468620300293
40,289,0.7307536497397871,0.6756987388868836,32,kendal,initial,euclid_jaccard,euclid_jaccard,6,3,True,364301,362735,543,435,,233,42,0.25600218772888184,1.2670269012451172,0.2679908275604248,221.89829969406128,99.74552407635973,24.5662100456621,78.19767441860465,37.387074357192496,223.96432304382324
41,386,0.6187485285521973,0.7304171964827108,27,kendal,initial,euclid_jaccard,euclid_jaccard,7,3,True,387253,385976,550,384,,361,46,0.6630003452301025,2.17130184173584,0.4781022071838379,251.06998443603516,99.79975202013213,27.607361963190186,65.40697674418605,38.82657463330458,254.68734884262085
42,254,0.5548689718824349,0.7102868635082148,17,kendal,initial,euclid_jaccard,euclid_jaccard,7,3,True,387742,386490,542,422,,239,45,0.2579977512359619,1.5060029029846191,0.32199716567993164,243.51049160957336,99.80991975958945,30.71512309495897,76.16279069767442,43.776106934001675,245.88049364089966
43,278,0.5584477324963422,0.7170071972632543,21,kendal,initial,euclid_jaccard,euclid_jaccard,7,3,True,386800,385594,566,423,,262,53,0.34903740882873535,1.4610297679901123,0.35505199432373047,228.5369062423706,99.82743086643262,32.68482490272373,73.25581395348837,45.2017937219731,231.02490973472595
44,193,0.4920443144179842,0.716651812007724,21,kendal,initial,euclid_jaccard,euclid_jaccard,6,3,True,370805,369111,565,425,,187,45,0.15800142288208008,1.0540273189544678,0.20599579811096191,216.8863673210144,99.72349397420219,22.026431718061673,72.67441860465115,33.806626098715356,218.61846733093262
45,231,0.55862680070021,0.740869490169012,35,kendal,initial,euclid_jaccard,euclid_jaccard,6,3,True,376814,375732,528,356,,217,46,0.1959996223449707,1.1881811618804932,0.2630002498626709,229.1370882987976,99.83505667102561,32.65895953757225,65.69767441860465,43.62934362934362,231.0866780281067
46,274,0.3818677777901055,0.7263084733193947,53,kendal,initial,euclid_jaccard,euclid_jaccard,7,3,True,386002,384822,535,378,,273,45,0.28600072860717773,1.7050273418426514,0.38404226303100586,240.04109930992126,99.81556850373241,30.467762326169407,70.05813953488372,42.46696035242291,242.7191390991211
47,305,0.626798765611024,0.7039858848662282,26,kendal,initial,euclid_jaccard,euclid_jaccard,5,3,True,361210,360045,528,376,,283,42,0.4199972152709961,1.7440800666809082,0.275040864944458,206.45647931098938,99.81528606652526,30.429292929292927,70.05813953488372,42.429577464788736,209.26160335540771
48,220,0.7669669165426888,0.6869041756175704,14,kendal,initial,euclid_jaccard,euclid_jaccard,4,3,True,343111,341673,478,388,,157,24,0.18399977684020996,0.9539861679077148,0.14600229263305664,192.5045247077942,99.75173769491697,25.06989748369059,78.19767441860465,37.96753705010587,194.10465741157532
49,263,0.5826150215027811,0.597686990191177,79,kendal,initial,euclid_jaccard,euclid_jaccard,7,3,True,397487,394010,599,552,,247,53,0.3339991569519043,1.3790369033813477,0.3489971160888672,233.87931942939758,99.37355427454591,12.579872204472844,91.56976744186046,22.120786516853936,236.22832036018372
50,363,0.49486247991997734,0.7292346487562885,7,kendal,initial,euclid_jaccard,euclid_jaccard,4,3,True,341929,340932,494,322,,353,25,0.510995626449585,1.8010027408599854,0.2520012855529785,197.82833576202393,99.83985810354713,32.97709923664122,62.7906976744186,43.24324324324324,200.75333070755005
51,290,0.4254735093545964,0.6937503617280358,20,kendal,initial,euclid_jaccard,euclid_jaccard,5,3,True,368247,366839,510,398,,289,37,0.44498181343078613,1.668147325515747,0.26303839683532715,215.54385900497437,99.76472980644579,26.099706744868033,77.61627906976744,39.063643013899046,218.25496435165405
52,278,0.546270560656548,0.7090454058978619,15,kendal,initial,euclid_jaccard,euclid_jaccard,7,3,True,393585,392315,544,417,,264,41,0.2910022735595703,1.433328628540039,0.35999107360839844,244.82966566085815,99.8102021967966,30.568720379146917,75.0,43.43434343434343,247.30899667739868
53,325,0.6537624873548729,0.7429380295166381,32,kendal,initial,euclid_jaccard,euclid_jaccard,7,3,True,384326,383304,579,365,,297,50,0.444995641708374,1.7040960788726807,0.37596631050109863,219.5768744945526,99.85821652201174,36.42611683848797,61.627906976744185,45.78833693304535,222.38492798805237
54,316,0.672837840947907,0.7428295029171867,34,kendal,initial,euclid_jaccard,euclid_jaccard,6,3,True,370535,369607,494,320,,281,40,0.3170027732849121,1.4400393962860107,0.3829984664916992,240.19425630569458,99.85595702435455,36.21262458471761,63.372093023255815,46.088794926004226,242.60222029685974
55,333,0.6628552418298199,0.7450830022696275,30,kendal,initial,euclid_jaccard,euclid_jaccard,6,3,True,383675,382676,558,358,,303,43,0.4140040874481201,1.5739772319793701,0.32200121879577637,238.109845161438,99.8579340848046,36.63865546218487,63.372093023255815,46.432374866879655,240.70685458183289
56,334,0.6741486718575502,0.7431859524674448,30,kendal,initial,euclid_jaccard,euclid_jaccard,6,3,True,372711,371720,539,348,,297,44,0.4629988670349121,1.4750895500183105,0.3140575885772705,232.1346354484558,99.8514380290402,35.41666666666667,64.24418604651163,45.66115702479339,234.71172738075256
57,410,0.715378066531039,0.7424106491695391,39,kendal,initial,euclid_jaccard,euclid_jaccard,6,3,True,378478,377366,555,366,,312,42,0.7690000534057617,1.83500337600708,0.35930442810058594,228.90975332260132,99.83166742453984,31.73913043478261,63.662790697674424,42.359767891682786,232.15805959701538
58,307,0.8505334411696215,0.7322305536619377,44,kendal,initial,euclid_jaccard,euclid_jaccard,4,3,True,334670,333472,515,361,,151,26,0.30499839782714844,0.7770044803619385,0.13698029518127441,172.93304419517517,99.80596563868937,28.6425902864259,66.86046511627907,40.10462074978204,174.43800830841064
59,363,0.9208134989642605,0.74992370829418,39,kendal,initial,euclid_jaccard,euclid_jaccard,5,3,True,357485,356440,513,306,,56,31,0.6040019989013672,0.343003511428833,0.09503746032714844,199.8088982105255,99.82997280129695,30.030959752321984,56.395348837209305,39.1919191919192,201.2268943786621
