trial_id,max_num_of_clusters,max_dissimilarity_distance,similarity_threshold,window_size,metric,similarity_vectors,embedding_distance_metric,distance_metric,number_of_permutations,ngrams,char_tokenization,num_of_comparisons,diffObjectsComparedSuccess,sameObjectsCompared,sameObjectsComparedSuccess,selection_variance,selectedNumOfPrototypes,averageBucketSize,prototypesTime,embeddingsTime,wtaTime,similarityTime,Accuracy,Precision,Recall,F1,Time
10,316,0.5939485384984065,0.6330679266725644,57,kendal,initial,euclid_jaccard,euclid_jaccard,4,3,True,359235,345853,417,383,,189,17,0.6301019191741943,1.365873098373413,0.24200177192687988,459.406879901886,96.59945602593903,2.594033722438392,93.02325581395348,5.047318611987382,462.2378158569336
11,330,0.9420623739021987,0.7381871381804875,65,kendal,initial,euclid_jaccard,euclid_jaccard,1,3,True,284869,280078,335,264,,25,3,0.7584950923919678,0.30199170112609863,0.02507328987121582,179.75969004631042,98.71886482837702,5.593220338983051,76.74418604651163,10.42654028436019,181.2927906513214
12,338,0.07451835000842871,0.74800357392919,58,kendal,initial,euclid_jaccard,euclid_jaccard,1,3,True,160126,154305,307,255,,232,6,0.5268011093139648,1.5764739513397217,0.07499885559082031,108.49804306030273,98.4175043283502,4.420176807072282,74.12790697674419,8.342875838377228,111.13734674453735
13,413,0.921430141848398,0.6886399044290984,41,kendal,initial,euclid_jaccard,euclid_jaccard,1,3,True,245568,240555,330,279,,39,4,0.7628724575042725,0.27547383308410645,0.022051572799682617,139.27461171150208,98.65898814046167,5.62273276904474,81.1046511627907,10.516396532227667,140.78953886032104
14,332,0.9391260221393607,0.6744063080674993,40,kendal,initial,euclid_jaccard,euclid_jaccard,2,3,True,331406,324131,371,321,,27,7,0.6682009696960449,0.26500368118286133,0.03599858283996582,303.43284916877747,98.13224274913081,4.287589324777599,85.46511627906976,8.165532564921538,304.8008530139923
16,410,0.9487437061792201,0.6858718328795327,46,kendal,initial,euclid_jaccard,euclid_jaccard,1,3,True,285477,278255,336,287,,22,3,0.6188614368438721,0.16999459266662598,0.012999773025512695,184.64254426956177,98.03903847077198,4.001115293461592,83.43023255813954,7.636025009977384,185.9135479927063
17,271,0.6402398324016699,0.6174974237501011,27,kendal,initial,euclid_jaccard,euclid_jaccard,4,3,True,361775,344306,423,406,,162,18,0.4700355529785156,1.199005126953125,0.19901275634765625,458.5101034641266,96.1099923459517,2.3016267670668467,94.18604651162791,4.493447056376118,460.9922170639038
18,358,0.7260648576057274,0.5800311407769879,65,kendal,initial,euclid_jaccard,euclid_jaccard,2,3,True,342286,325428,375,361,,171,8,0.9306368827819824,1.7320911884307861,0.1440446376800537,429.9011580944061,95.4694247601402,2.035079141966632,96.80232558139535,3.986353025677859,433.1800057888031
19,298,0.5057543706830929,0.6443215843585657,48,kendal,initial,euclid_jaccard,euclid_jaccard,3,3,True,354918,341621,386,363,,198,11,0.5850570201873779,1.4299509525299072,0.20599627494812012,426.05039072036743,96.53364815667356,2.5459463760044554,93.02325581395348,4.956245643924726,428.732617855072
20,367,0.8596289755113691,0.7050895261428958,22,kendal,initial,euclid_jaccard,euclid_jaccard,1,3,True,223060,217090,323,289,,89,4,0.7359933853149414,0.6849870681762695,0.03496384620666504,133.30263662338257,98.38954304484255,4.868598382749326,84.01162790697676,9.203821656050955,135.1723611354828
