trial_id,max_num_of_clusters,max_dissimilarity_distance,similarity_threshold,window_size,metric,similarity_vectors,embedding_distance_metric,distance_metric,number_of_permutations,ngramms,char_tokenization,num_of_comparisons,diffObjectsComparedSuccess,sameObjectsCompared,sameObjectsComparedSuccess,selection_variance,selectedNumOfPrototypes,averageBucketSize,prototypesTime,embeddingsTime,wtaTime,similarityTime,Accuracy,Precision,Recall,F1,Time
37,257,0.1806054963182708,0.5798574916742697,53,kendal,initial,euclid_jaccard,euclid_jaccard,5,2,False,785380,711434,16716,9397,,214,51,0.17799925804138184,1.370032787322998,0.24599981307983398,298.2404019832611,93.68749702083036,16.744721974427595,52.43249534450651,25.383141762452105,300.8304078578949
38,482,0.2378421103233005,0.553609186167927,46,kendal,initial,euclid_jaccard,euclid_jaccard,4,2,False,654400,589205,14872,8851,,408,41,0.6691384315490723,2.576970338821411,0.3479950428009033,303.52402544021606,94.13270413270413,17.601989245138075,50.66922718808193,26.127531882970743,307.8622725009918
39,344,0.2770896546904777,0.6651497111717829,62,kendal,initial,euclid_jaccard,euclid_jaccard,5,2,False,810789,768908,17276,7534,,296,37,0.3681321144104004,1.9241020679473877,0.31299257278442383,377.19429993629456,96.38340721674055,26.189184300958583,42.13221601489758,32.30051975283856,380.5275263786316
40,240,0.1787315356735911,0.559846376013082,66,kendal,initial,euclid_jaccard,euclid_jaccard,4,2,False,761616,676653,16291,9532,,199,41,0.15500402450561523,1.3561391830444336,0.18700551986694336,278.3051609992981,92.77265360598695,15.018108651911469,54.294692737430175,23.52822504381596,280.7472960948944
41,241,0.1740543711791092,0.5566358532565827,66,kendal,initial,euclid_jaccard,euclid_jaccard,4,2,False,412184,351194,13141,8547,,200,32,0.21599864959716797,1.2842512130737305,0.19500231742858887,200.30935955047607,93.65877782544449,15.78767448485424,48.3763966480447,23.806182791849825,202.75264143943787
42,308,0.2057596773368754,0.570886517744215,56,kendal,initial,euclid_jaccard,euclid_jaccard,5,2,False,766612,698424,16793,8869,,263,48,0.2520003318786621,1.6690342426300049,0.2879669666290283,306.5306816101074,93.63780447113781,16.30902086318885,50.99511173184358,24.71409433829232,309.4886796474457
43,424,0.14996785270622942,0.5846053178569877,51,kendal,initial,euclid_jaccard,euclid_jaccard,5,2,False,800777,737113,16901,8704,,367,45,0.5299997329711914,2.3300747871398926,0.3980107307434082,371.94802689552307,94.73187473187473,19.192886456908344,48.987430167597765,27.580106152938868,375.94825291633606
44,209,0.3011051617465345,0.550030710320089,60,kendal,initial,euclid_jaccard,euclid_jaccard,4,2,False,752916,671949,16410,9633,,172,36,0.11599564552307129,1.0929985046386719,0.16399550437927246,339.2644205093384,92.82651699318366,15.27905587575273,55.07448789571695,23.921642969984198,341.4424455165863
45,219,0.30435289556674683,0.5500280566295379,42,kendal,initial,euclid_jaccard,euclid_jaccard,4,2,False,754203,670212,15951,9720,,179,35,0.12999963760375977,1.220168113708496,0.158966064453125,338.69921135902405,92.47747747747748,14.643681699245805,55.36545623836127,23.161379847603282,340.94518518447876
46,206,0.4230587857695056,0.5507510006845739,40,kendal,initial,euclid_jaccard,euclid_jaccard,4,2,False,585227,516864,14366,8561,,158,32,0.11403179168701172,1.0399997234344482,0.14399218559265137,244.32930421829224,93.25361075361074,15.118809603850034,49.72648975791434,23.18765857563464,246.42232394218445
47,185,0.29846293438150473,0.5772735431738488,35,kendal,initial,euclid_jaccard,euclid_jaccard,4,2,False,783808,716963,17147,8906,,148,29,0.15899920463562012,0.9710047245025635,0.14099884033203125,355.8931396007538,94.13115496448829,17.54094709776689,50.41899441340782,26.027006323505113,358.0452847480774
48,139,0.366006147150777,0.5569950037198783,43,kendal,initial,euclid_jaccard,euclid_jaccard,4,2,False,844853,756717,17251,9115,,117,28,0.07095217704772949,1.109199047088623,0.14996004104614258,373.3498547077179,92.61368511368512,14.233477573570505,51.87383612662943,22.33777298868577,375.61094212532043
49,244,0.29310473321747205,0.5968910665229894,32,kendal,initial,euclid_jaccard,euclid_jaccard,3,2,False,658517,596812,16178,8923,,199,31,0.21000146865844727,1.6120431423187256,0.1739637851715088,278.360613822937,94.33052099718766,18.062211013030684,50.01163873370578,26.539435488851833,281.1756286621094
