trial_id,max_num_of_clusters,max_dissimilarity_distance,similarity_threshold,window_size,metric,similarity_vectors,embedding_distance_metric,distance_metric,number_of_permutations,ngramms,char_tokenization,num_of_comparisons,diffObjectsComparedSuccess,sameObjectsCompared,sameObjectsComparedSuccess,selection_variance,selectedNumOfPrototypes,averageBucketSize,prototypesTime,embeddingsTime,wtaTime,similarityTime,Accuracy,Precision,Recall,F1,Time
0,279,0.5543696440345641,0.6340414491477956,100,kendal,initial,jaccard,jaccard,3,3,False,541894,431772,13432,7447,,156,14,0.8260040283203125,2.407996892929077,0.28400254249572754,431.6405131816864,93.2694599361266,13.641746854182088,42.90037243947859,20.700887341345613,436.79453229904175
1,821,0.6585619392610238,0.7325952569383054,48,kendal,initial,jaccard,jaccard,5,3,False,865578,821308,17497,5838,,301,21,3.6193718910217285,3.754283905029297,0.6527929306030273,740.5341482162476,96.34884884884885,22.952599203956098,33.222765363128495,27.148869391540053,749.9724338054657
2,437,0.22690324242110194,0.7223389939557554,62,kendal,initial,jaccard,jaccard,5,3,False,853840,744824,17329,6396,,355,23,1.1731538772583008,4.351480960845947,1.0100078582763672,734.197242975235,95.77613327613328,20.310213637693884,36.347765363128495,26.059202703548408,742.2351272106171
3,491,0.8062352720791436,0.7250879785132628,91,kendal,initial,jaccard,jaccard,3,3,False,837377,745542,17378,5757,,84,10,1.4253466129302979,0.9854922294616699,0.1886148452758789,647.9524092674255,95.50753134086467,17.781197977196346,32.94343575418994,23.09622406723649,652.0638782978058
4,629,0.7409033588681877,0.7042749208815533,51,kendal,initial,jaccard,jaccard,2,3,False,825806,732274,17080,6216,,154,6,2.1877031326293945,2.0750327110290527,0.1966383457183838,591.667201757431,95.25835359168693,17.683554437328453,35.99278398510242,23.715490797546014,597.658837556839
5,468,0.3035018083048163,0.6602997786512749,95,kendal,initial,jaccard,jaccard,1,3,False,614171,514562,14336,5979,,358,3,1.2557110786437988,4.270247459411621,0.17187738418579102,359.71670508384705,95.06006006006005,16.503809208347135,34.793994413407816,22.388227364637157,366.9788179397583
6,864,0.28972070799592686,0.7369303193356112,32,kendal,initial,jaccard,jaccard,3,3,False,810992,732060,16939,5640,,654,12,3.8979368209838867,7.3005359172821045,0.8101062774658203,747.0510268211365,96.35254301920969,22.715447154471544,32.518621973929235,26.74708022209458,760.5822467803955
7,108,0.3669373500293287,0.7367380634422627,31,kendal,initial,jaccard,jaccard,3,3,False,780001,529485,17194,5720,,82,13,0.06300044059753418,1.226149082183838,0.1319713592529297,593.7490727901459,94.14056914056914,12.9843077350368,32.64664804469274,18.579234972677597,596.7711684703827
8,394,0.5245458176199577,0.5926859379469931,65,kendal,initial,jaccard,jaccard,4,3,False,0,0,0,0,,225,16,1.2228283882141113,3.148437023162842,0.5156257152557373,0.015625715255737305,97.95223795223795,0.0,0.0,0.0,6.51235818862915
9,389,0.14117275948132868,0.6343382367582823,57,kendal,initial,jaccard,jaccard,4,3,False,811861,670510,17658,7885,,326,17,0.7410285472869873,3.7406206130981445,0.5624947547912598,675.68146276474,93.24896324896325,13.841248900615655,43.959497206703915,21.05351170568562,682.3514561653137
10,686,0.13716362550390004,0.5820059890228002,79,kendal,initial,jaccard,jaccard,4,3,False,0,0,0,0,,577,16,2.578603506088257,6.5194666385650635,0.9497365951538086,0.015625476837158203,97.95223795223795,0.0,0.0,0.0,11.50904130935669
11,240,0.5361537723675851,0.6302330332870121,81,kendal,initial,jaccard,jaccard,4,3,False,842031,673909,17135,7838,,134,17,0.3124985694885254,1.6274445056915283,0.27573156356811523,681.0158231258392,92.17562800896134,12.168511089952707,45.36778398510242,19.189917662551846,684.6053569316864
12,238,0.42421933215711644,0.6273088783453457,79,kendal,initial,jaccard,jaccard,4,3,False,848837,671580,17153,7855,,154,12,0.2968766689300537,1.8798308372497559,0.361494779586792,705.3590302467346,91.41129224462557,11.096463250407542,45.55400372439479,17.84586624719306,709.3138642311096
13,155,0.42505458803428875,0.6698747687737507,75,kendal,initial,jaccard,jaccard,4,3,False,838375,630590,17093,7687,,98,19,0.12610530853271484,1.5870885848999023,0.2806861400604248,620.6703062057495,93.63816197149531,14.682353859361585,43.79073556797021,21.9913495820913,624.3278999328613
14,250,0.6124805965073998,0.6097421344221446,81,kendal,initial,jaccard,jaccard,5,3,False,843622,691568,17242,7591,,120,20,0.5325078964233398,1.6889524459838867,0.34486818313598633,683.4616351127625,92.17133800467133,11.784909643774322,43.52886405959032,18.548137127270476,687.541107416153
15,249,0.4323455904846654,0.5641633768029811,84,kendal,initial,jaccard,jaccard,2,3,False,761619,577807,16279,8623,,163,9,0.3782923221588135,2.2467875480651855,0.17187762260437012,537.327378988266,89.58053291386625,9.843149807938541,50.10474860335196,16.453906130561073,541.5786740779877
16,318,0.4311766919631612,0.5634105934131857,71,kendal,initial,jaccard,jaccard,1,3,False,685934,543174,15296,7308,,211,6,0.5937485694885254,2.568105697631836,0.1250009536743164,369.7023389339447,91.68942752276085,10.879695106519183,42.52793296089386,17.326773753778674,374.475772857666
17,584,0.4287134302915933,0.5550452199464888,89,kendal,initial,jaccard,jaccard,2,3,False,787219,645343,16791,7650,,390,7,1.797971487045288,4.505607604980469,0.3749990463256836,567.3114311695099,91.84482101148768,11.355582030130748,43.81983240223464,18.037008204084078,575.4810597896576
18,175,0.8852082122181726,0.6757754183693357,86,kendal,initial,jaccard,jaccard,2,3,False,825594,491574,17007,6891,,19,6,0.14961576461791992,0.3750026226043701,0.046871185302734375,541.8889782428741,91.4698031364698,10.10472893686928,40.08961824953445,16.14104967197751,543.9673116207123
19,328,0.6459562759781299,0.6039585082749468,71,kendal,initial,jaccard,jaccard,2,3,False,783664,644771,16454,7264,,134,6,0.6798689365386963,1.7523407936096191,0.15624642372131348,551.324404001236,92.58734925401592,12.113306628067459,41.88198324022346,18.791613358051126,555.6418762207031
20,211,0.35131816360004675,0.5765134791190754,98,kendal,initial,jaccard,jaccard,1,3,False,603546,427701,14914,8040,,153,4,0.37696075439453125,2.658336639404297,0.1250009536743164,342.4392795562744,90.22153105486439,9.931688757674205,46.787709497206706,16.38525734432477,347.3951418399811
21,193,0.3520189982913513,0.5667477045487239,99,kendal,initial,jaccard,jaccard,1,3,False,369977,233708,12366,8350,,139,5,0.3538818359375,1.8924968242645264,0.10937380790710449,227.76764941215515,91.77344010677344,12.180889861415025,48.59171322160149,19.478853197098,231.75355410575867
22,180,0.31674337380467943,0.5724572304901224,100,kendal,initial,jaccard,jaccard,1,3,False,565452,395213,14115,7626,,129,5,0.2544398307800293,2.1035215854644775,0.1093742847442627,312.5802149772644,91.02328518995185,10.390070438846275,44.37849162011173,16.837968227332446,316.69244503974915
23,103,0.21099988839313488,0.551498834415768,94,kendal,initial,jaccard,jaccard,1,3,False,646606,384981,13902,6519,,87,3,0.07812833786010742,1.344407558441162,0.0781252384185791,349.3789794445038,90.61799895133228,8.740480532017592,37.93645251396648,14.207566907854591,352.51867270469666
24,332,0.36651938614846324,0.5838980555625253,88,kendal,initial,jaccard,jaccard,1,3,False,669834,535260,14997,6990,,243,3,0.6406269073486328,3.1785764694213867,0.1194009780883789,383.38783407211304,92.3357881691215,11.438202614913845,40.677374301675975,17.855546331183344,388.82222390174866
25,175,0.4834799269019414,0.6062939328336152,96,kendal,initial,jaccard,jaccard,2,3,False,797719,588426,17201,8370,,110,7,0.1718747615814209,1.4386677742004395,0.1575477123260498,536.11692237854,90.9750226416893,10.991632022172476,48.003957169459966,17.8875010842224,539.4922437667847
26,142,0.47170674739081203,0.6037487571767922,85,kendal,initial,jaccard,jaccard,2,3,False,616328,423368,14849,8047,,90,9,0.10492467880249023,1.1417477130889893,0.10937118530273438,450.3980689048767,91.28235378235378,11.117749218478638,46.56657355679702,17.949954575533596,453.11111545562744
27,568,0.5944097592054302,0.5658811721827172,94,kendal,initial,jaccard,jaccard,2,3,False,821918,695872,17416,7681,,265,8,1.8537657260894775,3.0032083988189697,0.2600851058959961,588.0126895904541,91.97566614233281,11.538520529455973,43.77909683426443,18.26347668815168,594.510801076889
28,290,0.23403489769306446,0.5944033242630518,91,kendal,initial,jaccard,jaccard,2,3,False,553115,398740,14467,8023,,228,10,0.44173645973205566,2.7646780014038086,0.2031264305114746,402.7916133403778,90.988845988846,10.666397415185784,46.10684357541899,17.324849120965627,407.75693678855896
29,367,0.47604645470868184,0.6185805072180537,99,kendal,initial,jaccard,jaccard,3,3,False,518730,413196,13068,7303,,230,12,0.8761303424835205,3.013270139694214,0.424208402633667,430.4979827404022,93.22977739644406,13.3803988245948,42.13221601489758,20.31054942280448,436.3415243625641
30,266,0.5626910384337563,0.5908883635416221,95,kendal,initial,jaccard,jaccard,2,3,False,766464,616335,17124,8004,,148,9,0.3605308532714844,1.7380425930023193,0.151777982711792,555.9375994205475,91.76140426140427,11.593452900211435,45.62965549348231,18.489217963379982,559.6642663478851
31,210,0.3673246829260098,0.577947903879054,100,kendal,initial,jaccard,jaccard,1,3,False,684981,491062,16383,8232,,147,3,0.28242063522338867,1.999739646911621,0.09374785423278809,373.97938680648804,89.26164259497594,9.20887775192411,47.90502793296089,15.448130911274582,378.01349210739136
32,216,0.4878267163593555,0.5678457518725158,99,kendal,initial,jaccard,jaccard,1,3,False,329458,197023,9920,6965,,134,4,0.37500667572021484,1.7366697788238525,0.08828020095825195,211.5280647277832,89.65846799180133,8.33852121444306,40.531890130353815,13.831519580586225,215.27581930160522
