trial_id,max_num_of_clusters,max_dissimilarity_distance,similarity_threshold,window_size,metric,similarity_vectors,embedding_distance_metric,distance_metric,number_of_permutations,ngrams,char_tokenization,num_of_comparisons,diffObjectsComparedSuccess,sameObjectsCompared,sameObjectsComparedSuccess,selection_variance,selectedNumOfPrototypes,averageBucketSize,prototypesTime,embeddingsTime,wtaTime,similarityTime,Accuracy,Precision,Recall,F1,Time
26,101,0.4703013450631801,0.6813803612761306,64,kendal,initial,euclid_jaccard,euclid_jaccard,4,2,False,352143,50051,344,35,,93,8,0.03200054168701172,0.6360039710998535,0.23299932479858398,330.0317530632019,99.49810908289814,2.3286759813705924,10.174418604651162,3.7899296155928535,331.52301359176636
27,166,0.4032197087503932,0.45156813617074987,43,kendal,initial,euclid_jaccard,euclid_jaccard,3,2,False,352139,88649,344,38,,140,6,0.06900215148925781,0.603917121887207,0.14999961853027344,300.58873677253723,99.46675855290472,2.345679012345679,11.046511627906977,3.8696537678207745,302.01090478897095
28,219,0.22235230040197906,0.5382947087675165,100,kendal,initial,euclid_jaccard,euclid_jaccard,5,2,False,352497,132901,344,38,,174,10,0.13699889183044434,0.7315268516540527,0.3039977550506592,321.9695644378662,99.42834709273261,2.164009111617312,11.046511627906977,3.619047619047619,323.9755959510803
29,173,0.05053972607209323,0.7181390755774051,78,kendal,initial,euclid_jaccard,euclid_jaccard,4,2,False,352162,97763,344,38,,146,8,0.31200146675109863,1.1204156875610352,0.3249189853668213,301.0579173564911,99.45856787389744,2.3044269254093392,11.046511627906977,3.8133467134972405,303.5192377567291
30,189,0.3278859437281817,0.642763376914241,73,kendal,initial,euclid_jaccard,euclid_jaccard,1,2,False,348822,113406,344,38,,157,2,0.11599850654602051,0.7501633167266846,0.08199691772460938,246.73017406463623,99.44105676705426,2.2209234365867916,11.046511627906977,3.6982968369829687,248.24748301506042
31,124,0.19861528047338647,0.7253740946294849,70,kendal,initial,euclid_jaccard,euclid_jaccard,4,2,False,352482,64413,351,44,,113,8,0.0312647819519043,0.4319939613342285,0.17832565307617188,280.8185477256775,99.48596428299078,2.448453608247423,11.046511627906977,4.008438818565401,282.04671597480774
32,122,0.1466061778828493,0.6953237272256854,83,kendal,initial,euclid_jaccard,euclid_jaccard,4,2,False,352166,61496,344,38,,111,8,0.046997785568237305,0.7060000896453857,0.33300137519836426,339.57617449760437,99.48935352947656,2.4675324675324677,11.046511627906977,4.0339702760084934,341.2881052494049
33,119,0.2592477960062131,0.7293932439288764,62,kendal,initial,euclid_jaccard,euclid_jaccard,3,2,False,352471,60745,354,48,,109,6,0.0489959716796875,0.5540030002593994,0.1419994831085205,315.86841559410095,99.48907109226941,2.4659312134977287,11.046511627906977,4.031830238726791,317.20641112327576
34,146,0.36923734412401205,0.6570493022551831,71,kendal,initial,euclid_jaccard,euclid_jaccard,4,2,False,352217,80787,344,38,,129,8,0.08900070190429688,0.9950010776519775,0.5085206031799316,328.6485159397125,99.4707126738048,2.3661270236612704,11.046511627906977,3.897435897435897,330.93303990364075
35,100,0.5046013474124552,0.6783676614843671,86,kendal,initial,euclid_jaccard,euclid_jaccard,5,2,False,352229,48784,344,35,,92,10,0.02699589729309082,0.5530006885528564,0.24499821662902832,359.1211037635803,99.49923883172673,2.334889926617745,10.174418604651162,3.7981551817688546,360.410108089447
